KEGG	S8.4.Gut	S8.5.Gut	S8.2.Gut	S8.3.Gut	S9.80.Gut	S9.79.Gut	S9.77.Gut	S9.78.Gut	S9.76.Gut	S10.54.Gut	S10.55.Gut	S10.52.Gut	S10.53.Gut	S10.51.Gut	S11.104.Gut	S11.105.Gut	S11.101.Gut	S11.103.Gut	S11.102.Gut	S12.28.Gut	S12.26.Gut	S12.27.Gut	S12.29.Gut	S12.30.Gut	S13.83.Gut	S13.81.Gut	S13.85.Gut	S13.82.Gut	S13.84.Gut	S14.8.Gut	S14.7.Gut	S14.10.Gut	S14.9.Gut	S14.6.Gut	S15.106.Gut	S15.109.Gut	S15.108.Gut	S15.107.Gut	S15.110.Gut	S16.32.Gut	S16.35.Gut	S16.34.Gut	S16.31.Gut	S16.33.Gut	S17.88.Gut	S17.87.Gut	S17.89.Gut	S17.90.Gut	S17.86.Gut	S18.15.Gut	S18.14.Gut	S18.13.Gut	S18.11.Gut	S18.12.Gut	S19.38.Gut	S19.39.Gut	S19.37.Gut	S19.40.Gut	S19.36.Gut	S20.91.Gut	S20.93.Gut	S20.92.Gut	S20.94.Gut	S20.95.Gut	S21.59.Gut	S21.60.Gut	S21.56.Gut	S21.57.Gut	S21.58.Gut	S22.111.Gut	S22.113.Gut	S22.112.Gut	S22.115.Gut	S22.114.Gut	S23.45.Gut	S23.43.Gut	S23.42.Gut	S23.41.Gut	S23.44.Gut	S24.19.Gut	S24.18.Gut	S24.17.Gut	S24.20.Gut	S24.16.Gut	S25.117.Gut	S25.116.Gut	S25.118.Gut	S25.120.Gut	S25.119.Gut	S26.49.Gut	S26.47.Gut	S26.48.Gut	S26.50.Gut	S26.46.Gut	S27.97.Gut	S27.96.Gut	S27.100.Gut	S27.99.Gut	S27.98.Gut	S28.65.Gut	S28.64.Gut	S28.62.Gut	S28.61.Gut	S28.63.Gut	S29.23.Gut	S29.22.Gut	S29.24.Gut	S29.21.Gut	S29.25.Gut	S30.70.Gut	S30.68.Gut	S30.69.Gut	S30.66.Gut	S30.67.Gut	S31.122.Gut	S31.124.Gut	S31.125.Gut	S31.123.Gut	S31.121.Gut	S32.71.Gut	S32.73.Gut	S32.72.Gut	S32.75.Gut	S32.74.Gut
ko03430	127240.3	139127.9	148970.15	174469.4	109348.34	283185.15	344574.01	570432.51	368060.45	133833.71	154527.19	130293.64	166198.68	94718.48	109192.42	57058.95	84407.89	97838.32	79312.16	86413.9	154909.7	118819.34	80719.48	152191.62	103450.46	98361.01	75840.88	93339.19	103057.95	170342.38	122106.2	90809.95	154107.81	101110.52	87459.7	84962.31	67482.75	74984.77	88200.45	134199.19	111201.11	208836.75	155722.61	141663.62	105428.4	112657.85	121596.6	100743.35	88085.4	83737.45	83804.99	119809.11	74031.35	86567.43	135716.2	114421.67	108587.85	144479.37	120067.55	163806.59	107347.89	121844.27	117411.36	133485.47	108421.97	115611.34	100382	104788.35	90740.75	108607.29	139394	98692.14	92418.54	96673.63	113239.5	138510	112088.7	97899.97	119668.25	99732	137887.35	151296.25	96804.9	95739.78	118162.89	121242.09	83921.8	124295.52	144729.68	83814.95	103182.59	67831.17	137498.3	83964.75	62960.27	74189.31	78594.14	72494.67	103365.74	175563.59	86682.1	109055.05	70793.78	72427.35	145375.98	184399.59	288997.63	64038.94	160001.31	364953.61	112012.06	162338.64	87946.35	62851.35	56219.04	96487.32	119141.62	88013.02	154246.09	125697.81	164121.19	82835.79	123864.3	73848.27
ko00906	380.34	1148.17	253.67	836.16	492	1004	283.5	287	162	1133.01	453.84	1474.99	509.67	964.5	773.66	411.42	200	483.5	1195.17	442.5	670	331.17	389	750.16	1780.99	1506.98	812.18	1118.65	1325.84	2264.42	3480.58	796	1492.33	1654	487.34	846.66	410.01	603	673	16.34	113	17.67	13	121.34	55	50.33	29.33	53	222.67	569	462	552	203	215	880.66	361	186	353	147	194	249	164	126	182	950.34	4000.16	517	3109.66	1659	1220.33	615	732.5	214.5	880	76	100	152	509	28	1120	256	356	474	442	1097.67	357.33	868.33	566.01	298.99	1265	436.67	1479.17	413.33	2025.5	1532.69	1356.7	2030	1020	713	2196.83	2125.33	1313.67	1044.67	1741.5	1306.67	2036.53	1119.54	1155	870.33	1640.99	575.66	1426.67	381.33	1243	465.99	785.84	650.67	763.34	715.33	2659.5	1870.67	1088.32	36	1412.17
ko00900	69948.26	78457.38	81425.63	97218.16	58127.64	156230.29	186697.72	310264.7	200252.76	76583.44	93819.02	75924.35	100157.84	54337.84	64579.19	33004.62	44380.23	58407.7	45757.22	48926.73	85450.9	65144.33	47050.49	83254.47	64584.91	60696.2	45984.55	56162.71	61463.21	108559.31	70368.06	53867.26	92011.04	57850.64	47307.6	46776.18	37214.74	42180.76	50531.54	74761.1	60946.93	117595.59	87711.43	80139.26	56215.54	60613.87	65066.62	53949.71	47400.38	45598.42	45020.32	64968.94	39749.38	46365.26	76347.57	61440.19	57834.71	78210.72	63210.05	86044.1	57240.7	64771.73	61416.79	71219.29	60542.62	69485.18	55679.5	60112.78	50747.25	57596.91	73949	52711.48	49941.2	51802.71	61011.5	74927.5	59843.03	53091.66	63760.75	56967.5	74293.71	82011.25	53775.04	53184.94	71185.55	73632.68	50888.24	74894.79	89121.63	47848.67	66264.49	39252.75	79098.54	48661.97	36028.64	47092.44	48949.8	43930.91	60285.58	102313.09	48553.03	65666.69	41177.06	41817.17	82135.9	105880.05	162222.15	37057.05	90086.22	223031.72	69029.87	101583	52132.87	36726.17	33882.85	56556.68	74053.92	49660.75	89982.31	69156.48	100875.37	48820.21	73048.38	43133.21
ko00903	13154.02	10611.51	15608.26	15756.96	14386.92	24661.26	29724.73	47388.45	31852.72	9183.04	11747.85	13164.08	20516.92	9192.91	11745.62	6035.79	11385.79	10684.46	7782.15	10836.6	17657.2	13282.51	8100.12	20595.1	8625.62	6113.08	7730.73	8596.02	10376.7	15553.5	14826.2	11238.51	16318.81	10468.51	10387.47	9973.7	7759.12	8009.76	8210.97	11205.71	11373.03	13835.75	11914.53	10333.97	13396.01	13833.74	15378.99	12807.74	11484.01	10708.23	11011.92	15274.93	9781.49	10924.12	14787.94	14541.37	14394.24	18392.91	16581.65	22701.19	14499.61	14133.5	16209.1	17593.17	12452.43	10900.82	11517.5	11490.95	10446.25	15070.46	19189	13028.54	12696.97	12957.39	14065.5	17845	14681.54	12368.33	15330.75	9974.5	15983.24	17928.75	10489.01	10924.51	10047.51	12595.29	9232.02	11653.2	14790.28	9026.23	10769.6	6478.2	12767.97	7870.58	5634.95	6556.66	6924.56	6253.7	14120.53	15888.86	8087.5	10378.84	6425.05	6880.39	14999.73	19548.26	31311.17	6941.01	17305.27	32485.93	9451	15330.16	9941.24	6161.71	5767.98	10443.41	9855.43	10828.65	15132.98	14633.11	14567.37	8525.25	8073.47	7810.19
ko00471	23898.2	25996.35	28049.35	32666.44	21079.72	65955.18	84305.65	141721.76	89203.02	23093.72	27565.51	25531.54	32414.45	17412.85	21429.87	11019.33	16422.15	18872.92	16008.09	16460.28	30206.25	23049.84	15181.46	29809.61	20263.24	18964.19	14709.51	17642.71	20165	31956.39	23063.08	17659.69	28592.09	19347.7	16688.23	16566.93	12861.29	14360.53	16484.56	24675.08	21074.06	38548.67	28831.06	26156.3	20052.68	21748.65	23128.65	19198.82	16671.35	16155.39	16068.69	23204.23	14245.96	16587.67	26187.28	21888.95	20748.82	27456.11	23012.2	31408.95	20857.16	22361.27	22658.93	25566.7	20722.17	22232.34	19306	20619.03	17598	21138.94	26846.25	19156.15	17939.36	18656.02	21732	26544	21395.16	18957.29	23047	19847	26118.32	28718	18749.18	18332.66	22882.85	23085.46	16298.69	23619.2	27005.94	17319.64	19664.22	13398.41	26110.79	17467.29	12986.71	14102.26	14715.95	14159.74	21042.58	34006.33	17873.27	21624.67	14041.04	15395.29	28390.19	34490.92	55452.18	13582.94	29422.45	65979.8	20738.67	29679.33	16546.9	12728.8	10963.37	18915.86	21996.55	17197.63	28260.43	26771.48	31953.38	16396.75	20463.46	15583.23
ko00472	1553.34	3276.67	1715.67	3223.66	393	41	51	4	51	119.67	136.5	76.33	103.33	521	344.16	162.67	29	155	154.67	400.5	128	73.67	181	99.16	457.17	1051.32	376.5	318.33	461.5	1632.17	2111.33	647	618.83	487.5	217	206	224.67	122	428	2547	865	5674.67	3468	3022	361	150.33	294.33	300	468.67	159	136	143	61	45	744	341	165	186	130	88	35	146	62	147	85	150	22	80	12	74.33	216	51	34	99	43	59	120	212	27	178	634	71	200	104	331.67	328.67	787.33	1077.67	306.33	77	158.67	92.67	624.33	261	162.83	384.17	610	258	19	405.83	120.33	172.67	253.67	191	863.49	481.33	433.01	84.5	208.83	714.33	161.66	1240.67	105.33	335.47	72.33	215.34	524.67	321	199.17	122	127.67	226.32	28	28.67
ko00473	22048.52	28371.51	25573.51	33213.21	15969.92	53974.76	69912.91	117791.28	73505.61	19288.58	18838.48	19010.76	24473.31	13632.28	15861.5	8324.9	13123.22	14267.6	11532.87	13056.66	22448.35	17399.83	11512.09	22077.7	14404.7	14364.45	10597.43	12766.02	15052.87	22903.05	18890.85	13885.51	21469.82	14454.37	12673.63	12689.35	9596.54	10556.8	12876.76	26544.71	18207.31	44507.25	31090.81	27510.1	15997.51	16630.24	17862.99	15086.24	13339.01	12175.48	12073.48	17415.49	10762.48	12636.49	19710.74	16624.66	15717.24	20753.81	17425.95	23977.19	16202.16	18571.02	17660.3	19645.56	15093.42	15505.51	14109	15329.64	12799.25	15976.94	20434.25	14221.47	13645.28	14031.4	16248.75	20340	16223.65	14119.76	17334.75	13453.75	21373.99	21266	13661.51	13604.15	16133.33	16980.98	13658.52	18234.19	19905.79	11913.73	18369.63	9684.34	19120.47	12024.43	9325.44	10071.32	10514.87	10328.84	15273.71	25259.7	12402.61	15075.06	10073.7	10525.82	21723.29	25661.9	40879.15	9544.77	18214.66	44177.4	14610.18	21997.54	12060.49	9066.95	8072.43	14066.55	14967.07	12789.14	19119.64	18990.48	21653.5	11698.68	13718.97	10657.58
ko05111	66188.4	57973.2	82135.45	83255.16	71571.86	84808.47	94665.82	141119.91	106514.63	28251.88	59329.79	47868.21	93299.33	34596.71	50814.07	26058.82	56598.58	49622.22	25638.58	49881.92	86759.15	69120.19	38648	84607.69	27304.97	17681.11	39280.41	36466.58	46831.16	32732.67	39700.42	50704.43	33219.44	39698.24	51626.46	43844.61	39774.6	35109.04	35804.72	51007.67	58417.59	84541.23	67682.09	57656.12	68974.72	73056.05	82089.3	65780.03	57348.7	54993.81	55902.69	78102.19	49741.09	55143.79	69071.65	74141.24	72361.53	90062.08	84067.25	113659.7	69870.27	66504.93	80663.64	88275.09	55761.59	39694.67	55438	43380.6	48408.25	72948.78	93917.5	63307.33	63483.92	63131.23	72728	89107	74446.84	59590.4	80201.75	44480.5	80367.03	87949.25	51092.72	51082.2	30715.4	52632.78	34885.46	54234.76	61712.8	32013.81	44311.91	27525.73	69624.86	22049.76	15343.29	22942.86	17098.33	18333.25	67930.75	60949.05	29230.48	33515.13	22908.57	19182.66	64758.93	76877.75	163136.54	21912.15	117951.27	177850.25	30340.05	46108.45	45451.05	19232.14	16724.53	46074.58	41447.54	52620.18	76907.89	49918.77	46377.82	34944.78	26592.84	25070.26
ko04210	3692.88	2939.19	4441.44	4617.28	4459.14	1223.92	1075.91	64.15	630.74	670.78	649.53	2580.24	5484.35	2361.28	2564.5	1380.2	3359.43	3075.32	1393.07	3122.02	4236.9	2221.69	1361.04	5606.04	2225.9	2282.34	2418.07	2144.33	2504.46	3752.77	5439.63	3359.34	1326.01	2478.67	2787.43	2643.08	1980.26	2014.06	2107.32	1928.5	2557.75	3189.77	3010.25	2217.33	3942.67	3245.56	4296.31	3677.08	3679.69	2950.66	3228.58	3969.75	2717.84	2666.67	4405.04	4451.29	4444.58	5530.47	5297.55	7246.32	4205.43	3809.21	4952	5301.39	3162.75	2080.5	2484.5	1972.82	2404.75	4668.79	6070.75	3738.18	3836.9	3952.5	3324.5	4563	4236.18	3322.11	3864.25	1693.5	4221.08	4329.25	2041.17	2513.17	1728.36	3402.34	2552.32	3773.36	3674.3	1762.41	2666.19	956.42	2079.47	1302.36	782.74	1642.61	2015.59	1411.9	4072.12	2652.1	1012.98	1915.8	1016.87	1010.13	3540.26	4964.16	4339.45	1167.58	3218.43	5451.65	1681.96	4219.59	2451.81	1741.25	825.38	2802.51	2030.83	3346.99	400.1	2885.08	2374.45	2051.17	741.99	1441.5
ko00240	315674.62	351611.81	373721.56	442535.84	279486.02	656102.27	787416.19	1287402.58	833711.32	324059.83	379459.07	331655.3	445706.32	240017.16	282444.56	145214.24	216393.22	256636.64	197589.15	226277.03	378040.85	289249.33	198439.89	407774.23	260543.78	237040.27	193654.65	236659.12	255873.06	410229.35	293051.31	235047.34	376516.2	245249.98	216095.99	215339.96	170523.55	186506.8	216251.65	330515.26	275118.45	524868.54	393227.95	355395.35	263988.02	279309.94	303260.19	251584.73	220391.81	209338.96	208320.8	298393.9	185375.43	214149.16	339929.79	285317.66	274594.73	365193.61	304462.35	415698.32	275394.63	302440.92	302019.49	336369.81	272129.87	289926.86	250911.5	256559.25	225591.75	277148.76	353391.75	246971.47	239080.62	243270.26	278772.5	343824.5	278554.45	241854.71	296681.25	241912.5	342861.73	366716.75	237113.52	235682.56	303373.65	321942.27	218552.25	325557.45	387221.01	215148.21	264208.65	164865.66	330302.15	206161.96	151144.48	181085.78	175660.34	179777.37	278010.56	432701.64	209601.58	278975.46	173856.2	178136.74	369921.9	457190.72	698312.88	160738.94	387671.01	911908.74	292015.4	425115.05	230530.69	153992.5	144399.96	251977.62	306406.87	227691.06	367251.55	311103.34	427023.59	208435.98	264985.94	188001.64
ko04011	7876.18	10654.84	9279.34	12288.23	5405.46	20776.42	27628.25	47198.64	29039.97	5784.63	10240.03	6380.17	9170.89	4446.18	5657.42	3364.62	5821.86	5067.46	3818.44	4406.58	7824.05	6028	4359.67	8081.68	5821.1	5493.6	4215.8	4876.84	5282.98	8950.81	5960.63	4779.17	8041.95	5131.35	4642.44	4182.72	3562.02	3949.44	5002.42	10270.02	6619.03	16824.42	11696.53	10444.05	5413.17	5703.41	6487.66	5174.58	4659.34	4089.66	4102.7	5843.37	3621.82	4263.91	7177.83	5966.58	5494.58	7627.03	6116.15	8849.97	6399	6135.47	7072.4	7289.78	5589.75	6544.84	5065	6330.03	4800.75	5720.64	7293.25	4856.11	4792.04	4971.03	5438.75	6695	5373.95	4828.88	5751.25	5614.75	7138.83	7259.5	4918.67	4802.49	6173.5	6512.5	4739.17	6507.51	7753.15	4291.91	7158.4	3790.71	7430.32	4424.71	3179.76	5148.16	4498.81	3963.04	5013.19	8798.15	4369.1	5756.49	4391.81	3708.24	8288.31	10640.2	14619.84	3400.93	10781.53	23347.46	5998.5	9066.87	4532.66	3203.96	3377.04	5606.95	7339.62	4279.99	11656.99	6478.16	9084.89	4229	6207.49	3752.04
ko04113	261.68	663.84	182.34	519.82	1149	450	170.5	137	62	466.68	270.84	258.32	302	1452.5	626.82	522.84	89	397	248.34	1047.5	352	267.84	558	818.32	1678.34	2084.8	1025.5	1117.66	1288.84	4010.84	4380.16	1832	1546.66	1331	737.34	591.66	542.68	594	1075	35.34	191	30.34	39	331.34	163	149.66	84.66	146	461.34	717	578	629	263	237	1320.66	734	549	652	464	353.22	177.89	250	322	354	584.34	2382.16	322	1722.66	934	848.66	657	466.5	175.5	674	189	208	381	596	101	471	228	229	460	294	472.34	594	1020.66	1548.68	677.32	250	380.34	539.84	991.66	798	478.18	1185.53	1863	661.5	162	884.66	393.66	439.34	569.34	408	867.98	1273	1190.54	226	400.66	1544.12	467.32	2255.94	342.66	797.7	99.32	445.68	940.34	826.34	298	350.5	480	539.14	18	73.84
ko04070	17624.86	18578.68	20586.93	23597.12	16329.58	36123.76	43569.24	71314.61	46811.28	15847.94	21579.6	16498.52	23624.5	12715.93	14928.33	7954.4	11995.22	13440.6	9739.54	12694.32	21892.35	17005.67	11479.42	22058.1	14288.2	13786.93	11379.6	12963.37	15059.81	23807.89	18356.68	13453.52	20757.06	13884.53	12500.64	11546.44	9776.03	10364.18	12183.07	17967.14	15347.67	27515.92	20699.17	18916.11	15041.51	16357.57	17590.32	14418.74	12859.68	12413.98	12281.25	17547.34	10801.92	12532.53	19471.4	16633.16	15762.74	20732.64	17476.65	23499.05	15388.34	16481.34	17046.29	19202.31	14978.76	16279	14153	14864.59	12969.25	15959.99	20311.5	14110.97	13429.79	14033.88	16276.5	19846.5	16182.98	14147.68	17326.75	13642	19136.74	20940.25	13642.01	13292.99	14614.68	16577.63	11558.85	17556.7	19764.78	10741.73	13742.49	9075.51	19801.3	10482.93	7718.78	10869.19	11016	9400.84	14496.18	22835.21	11007.27	13957.89	9431.69	8953.16	19605.03	24683.4	41733.83	8238.52	25470.66	53280.99	14417.17	22699.66	12176.07	8237.41	7330.63	13439.89	16695.74	12399.98	22993.09	15797.61	21093.77	11102	14210.97	9138.75
ko03420	46913.22	52166.36	53508.86	64192.15	39101.02	109539.94	130145.57	215100.9	138196.05	61977.52	66156.41	55371.36	63836.89	39670.14	44197.3	23262.56	29669.44	39757.38	33936.74	33278.04	57280.45	43111.16	31740.27	59120.88	47011.58	46809.08	30882.02	39738.71	42218.84	82037.45	50059.03	35031.72	66266.71	40835.59	31975.2	32895.58	25500.94	30399.18	36408.77	49815.62	40805.37	79030.42	58669.87	54351.23	36368.19	38847.89	41832.64	34732.06	30294.36	29154.87	28735.04	41736.23	25417.3	30046.9	51959.03	40397.32	37862.06	51504.21	40992.85	56072.01	37993.88	46152.46	40769.1	46591.12	40794.29	48084.66	36761	41551.69	33876.25	37577.33	48081.25	34542.69	32198.99	33543.46	39657.75	48011	38488.39	34875.18	40878.75	40028.75	50038.31	55060	36237.69	35812.79	52107.19	49794.23	35186.21	51771.09	59466.03	34678.37	40547.6	27892.11	53887.26	36082.37	27604.13	33718.52	36960.01	32647.44	38764.75	75501.43	36907.46	46954.89	30162.35	31364.3	57743.39	76109.5	109637.25	26209.28	58551.35	148749.24	48571.86	69522.39	35367.14	27241.13	23608.83	39384.27	50884.98	32474.47	60273.26	50668.17	70988.93	34327	57127.43	30984.92
ko00770	86708.1	94887.55	100850.05	118746.46	78835.82	216031.22	271235.93	449540.67	285989.89	87403.77	100217.14	90100.95	125711.43	64101.45	78151.47	41261.41	58922.46	73198.96	53938.45	64594.01	103987.8	80709.18	54468.25	114814.3	73246.2	71161	55635.01	65835.72	75514.34	123265.09	81767.22	68677.24	119859.26	67180.46	59901.25	59657.69	48046.97	51167.02	59678.22	98478.28	75355.44	143684.33	106582.44	96600.98	71377.72	76623.45	82387.95	67919.78	59259.05	57924.81	56685.1	82593.82	51033.22	59779.61	93027.82	78190.38	74802.78	97999.71	82780.3	111976.02	76404.75	85094.07	83944.4	91275.08	71464.56	74899.81	66750	75429.04	60694.5	76379.21	95785	66879.46	65966.11	65503.4	76787.5	94182	75469.33	66067.55	81105.5	65875.5	93630.28	102283	64945.72	63304.98	78465.7	85518.96	62620.11	90865.83	101753.73	58203.06	68861.71	46053.57	92947.51	55312.36	41108.18	52294.57	57878.55	49733.74	79300.24	120942.97	57900.12	73916.21	47068.49	48441.08	99558.97	125237.76	200183.99	45246.92	111976.34	254055.59	72590.71	107295.73	62995.45	42908.83	40505.32	71122.02	79245.63	62903.9	114762.14	84814.16	107544.13	59547.76	91991.84	50302.6
ko02040	191489.24	142218.12	224047.87	215021.37	226506.9	673266.07	888048.86	1490988.25	945070.52	123146.01	172287.52	204421.1	406282.94	129035.43	217059.58	105516.6	184470.55	224439.68	107636.18	197905.44	268055.25	225728.12	136479.15	270426.94	121508.03	103035.67	160166.89	151706.97	206047.25	209903.52	182002.2	236872.85	255858.8	137132.57	162790.28	158543.71	134217.27	108803.91	121568.24	158083.26	178807.04	220371.55	182933.04	160130.53	195386.07	219921.38	232294.88	186442.93	163613.12	170705.36	161253.67	241482.26	150072.94	167200.55	219090.91	221063.15	213602.43	261878.7	243336	327609.89	221920.2	225082.7	251376.26	264764.65	158603.74	104930.26	162702.5	145230.23	138071	213075.69	275880	180606.55	202612.5	179412.26	220177.75	262766	215053.05	177090.85	236706	130694.75	239030.68	277031.75	160422.07	154398.57	128737.4	215534.82	154437.09	241417.43	255053.93	118636.36	189463.66	97166.16	241373.24	81603.96	57188.73	73637.01	96411.14	77387.11	296108.6	260630.56	102917.22	140423.72	75007.67	76293.29	201557.51	325419.25	565707.58	96295.89	348975.66	590061.47	110188.4	196327.84	182581.88	77119.52	77207.95	194366.93	144451.02	231280.53	277826.75	151322.87	175322.52	157395.07	220731.79	104088.59
ko00670	85176.42	93023.21	101572.21	118237.73	77566.06	168806.8	204461.7	332616.15	217522.98	75156.86	92738.41	81671.64	114249.28	59363.95	71045.67	37344.73	60151.52	66145.16	48437.69	59697.11	103793.85	78622.66	51849.36	107147.36	65578.05	62549.6	51071.08	59246.61	67937.38	106761.38	80280.19	62886.77	97458.65	64411.15	59605.25	56698.55	45624.69	49345.06	57047.26	86542.84	73752.35	138728.41	103745.85	93079.47	73563.55	77311.54	84645.29	70152.7	62023.71	58270.15	58536.54	82866.59	51714.46	59170.48	90743.61	79765.06	76423.7	100108.88	85717.25	116846.55	75770.43	80580.96	84208.8	93651.96	71334.45	72054.35	66352.5	68723.69	60050.25	77200.21	98955.75	68502.27	65806.2	67754.23	77252.75	95311	78062.32	67411.99	82746.75	63328.25	93327.95	100839	63227.05	63216.45	70563.38	78930.64	56841.94	82022.46	92992.94	53444.65	66254.13	41825.02	87982.19	50747.05	37472.17	48569.32	47603.18	44726.36	73388.97	108065.88	52324.46	67200.1	44176.18	44236.06	95183.47	118062.74	188060.57	39865.96	107248.91	228890.43	66675.23	100739.48	57694.29	38744.19	34542.02	64914.73	72139.67	59990.55	94870.59	80501.55	98203.06	53345.68	69414.85	46006.47
ko04920	12678.52	10673.51	15608.26	15981.46	14168.28	16536.26	16952.23	24656.3	18506.65	9871.82	14642.17	14045.48	21229.67	9872.17	13054.06	6466.61	11364.36	11933.32	8270.43	10396.57	18606.55	13302.01	8554.83	21044.75	11610.59	9466.9	8570.48	9819.19	11132.23	18477.02	10170.8	10250.85	15194.38	10333.51	10357.08	9954.31	7669.51	8991.33	9227.56	8798.51	11173.89	14024.75	12374.39	10775.35	13367.51	13925.24	15381.99	12799.24	11112.01	10636.73	10915.3	15145.31	9622.01	10521.88	16337.33	14717.08	14517.24	19087.69	16560.65	22788.98	14142.82	13299.74	16018.7	17691.03	13684.25	13295.5	12459	11384.78	11087.25	14753.4	18876.5	13008.61	12612.12	12936.52	13976.5	17176.5	14537.11	12229.97	15276.75	11206	15879.74	17912.25	11053.51	11383.01	13238.85	15361.13	9715.52	14453.02	17975.46	10195.73	8814.04	6092.56	14237.47	8970.73	6008.93	8772.76	7461.86	8057.56	14134.96	17276.8	8354.57	12708.48	7868.62	7886.6	16403.05	17364.87	30971.89	6882.33	16691.08	38556.75	13222.5	18415.23	10606.74	6801.75	6123.85	12091.77	13455.29	11097.47	12730.42	14294.61	19544.1	9428.32	8577.47	8758.8
ko00930	9026.68	6995.34	10772.84	10359.64	9507.9	21412.84	28158.49	46592.27	30774.95	3072.34	6721.38	5741.68	12909.51	3820.8	6169.53	3592.39	7545.72	6041.92	2940.54	6634.45	12444.1	10348.67	5682.33	12533.69	3429.85	1684.38	4677.61	4164.72	6533.01	6417.79	5653.1	6702.01	10991.75	5285.18	6909.43	5439.62	4967.68	4731.31	4568.13	9475.58	8174.78	10579.5	8519.78	7365.51	9394.34	10488.16	11061.66	9074.16	7788.34	7576.32	7609.97	11011.17	6976.79	8100.96	8891.98	9754.16	9718.16	12131.05	11241.1	15164.51	9820.66	9258.74	11102.23	11967.06	7363.18	4804.99	7763	7000.2	6601.5	9871.18	12730.5	8633.22	8554.8	8505.84	10548	12635	10298.89	8404.27	11419.5	5565	10954.16	12211.5	7107.34	7134	3093.34	6340.3	4951.68	5941.36	7094.96	3811.82	5083.18	2841.08	9630.98	2288.42	1768.53	3231.07	2712.66	2214.08	8410.24	7223.18	2967.53	4010.12	2691.24	1991	7798.14	9625.91	24817.23	3041.18	13020.41	18449.38	3277.67	5500	5485.66	2328.89	2711.08	5606.22	4367.9	6189.66	11048.91	5949.61	4824.3	3843.36	1801.98	2849.24
ko04112	76853.94	84557.22	90681.47	106895.14	69686.92	142320.46	163803.7	264400.17	175269.68	80564.49	94129.49	80367.27	106706.84	61292.14	69746.57	35819.29	52286.16	62636.02	48607.94	55608.1	93671.55	71929.85	50266.6	99398.32	67932.94	64009.86	47930.64	59673.91	65151	108767.16	76745.79	57942.92	93235.2	62665.45	53794.71	52809.25	41632.2	46114.04	55428.57	77509.59	66643.57	124814.76	94293.07	85789.43	64833.21	69122.03	74159.28	61855.54	54501.72	52257.58	51945.56	74000.05	45718.51	52736.25	86591.03	70934.48	67972.54	90743.26	74933.15	101771.26	66303.98	73573.23	73146.34	82761.93	68663.45	76070.67	63047.5	65086.94	57074.75	68209.33	86963.5	60964.91	57943.15	60376.82	68793.5	84680.5	69038.28	60175.7	73245.25	60450.5	83878.54	91503.75	59436.71	58967.97	76646.56	80769.34	54409.91	82228.63	96947.95	52766.83	64083.11	40092.07	83658.86	52165.33	37720.66	48628.41	49808.53	46615.06	65209.84	107550.01	51087.93	70495.03	44885.61	44648.66	91397.05	110380.39	173475.19	38645.2	92389.18	229101.74	75437.85	110679.44	56223.53	39377.19	35851.07	62345.99	78997.4	55230.57	87051.12	74883.39	108340.37	52169.28	73468.37	45804.86
ko03450					18	16	0	0	64	102.5	298.5	94	28	63	98	49	12	96	38	132	0	1	4	140	353	356	77	70	241	671.5	93	158	344.5	98.5	16	6	16	34	94	4	12	0	0	43																					0	116	0	20	4											46	4	0	0	0	10	46	209	4	9	0	4	22	0	4	74	648	697	327	6	483	20	189	167	129	11.5	320.5	300.36	15	116.5	154	1	8	43	155.88	43	157	64	0	30	0	5	6	0	0
ko00565					42.14	44	15	7.15	38.57	91.43	224.28	90.85	53.15	10.86	29.06	115.43	2.43	64.14	18.72	71.43	5.15	8	15.29	176.42	112.71	65.86	19.57	38.85	84.72	168.73	6.15	112	92.28	25	7.99	0	8.57	44.14	62.57	2	6	0	0	5											0.29	0.29	4	39.72	0	0.57	0.43	3.29	0	2.14	0	40	0	97.57	36	0.43	0	1.43	0	0	0	0	1.43	6.86	0						0	22	62	0	9	0	0	7.14	0	7.85	29.51	112.42	185.84	68.14	6.29	138.56	5.43	36.86	68.43	25.29	4	56.85	194.72	4	49.57	26.86	0	2.43	24	24.9	9.56	35.14	24.14	0	29.57	0	1.57	10.43	0	13.14
ko05322					8	3	0	0	0	2	4	0	2	4						1	1	0	0	4.5						0	0	28	0	0																																																													0.67	10.67	7	0	0						2	25	34	0	0	12	0	0	3	0										
ko03050					0	6	10	0	1	7	62	22	30	0	15	58	5	36	14	45	0	0	6	215	287	187	122	90	80	1113	0	33	319	28	0	0	2	146	29																0	0	0	11	0						0	24	0	45	0						0	0	0	31	0	107	0	0	0	0	2	27	259	0	9						11	202.67	300	118	9	49	2	36	28	0	0	0	3	0	9	66	0	3	36	46	0	15	36	0	21	0	7.66	0	0	0
ko04614					1	0	0	0	32	6.67	0.67	0.33	2.67	23	5	21	9	0	0	51	51	10	5	9	90	29.33	23	75	61.67	38	63	138	5	1	81.67	7.33	37.67	23	29	5.67	28	0	0	79.67	8	0	3	28	0						26.33	11	15	13	12	112.22	71.89	36	130	19	48.67	41.33	29	21.33	12	2	0	23	0	4	62	20	32	39	20	3	28	13	63	0	39	3.33	2	190.67	26.33	94	0	0	87	21	5	24	59	5	41	44	0	22	15	38	16	147.67	499	48	2.38	55.33	0	0	38	13	6.33	7	40	31.67	34.33	50	0	0	0	0
